ISO3,ISO3_2,col,cnl,lp,cl
AGO,MWI,0,0.0003,0.424,0.1414
AGO,MYS,0,0,0.0018,0.0006
AGO,MYT,0,0,0.3241,0.108
AGO,NAM,1,0.0063,0.3545,0.4536
AGO,NCL,0,0,0.1416,0.0472
AGO,NER,0,0,0.0071,0.0024
AGO,NFK,0,0,0.0575,0.0192
AGO,NGA,0,0,0.1704,0.0568
AGO,NIC,0,0,0.407,0.1357
AGO,NIU,0,0,0.0102,0.0034
AGO,NLD,0,0.0004,0.0622,0.0209
AGO,NOR,0,0.0006,0.0635,0.0214
AGO,NPL,0,0,0.0513,0.0171
AGO,NRU,0,0,0.0048,0.0016
AGO,NZL,0,0,0.069,0.023
AGO,OMN,0,0,0.0142,0.0047
AGO,PAK,0,0,0.0594,0.0198
AGO,PAN,0,0,0.3471,0.1157
AGO,PCN,0,0,0,0
AGO,PER,0,0,0.3388,0.1129
AGO,PHL,0,0,0.0001,0
AGO,PLW,0,0,0.0139,0.0046
AGO,PNG,0,0,0.0026,0.0009
AGO,POL,0,0,0.0671,0.0224
AGO,PRI,0,0,0.4014,0.1338
AGO,PRK,0,0,0,0
AGO,PRT,1,0.4539,0.4577,0.6372
AGO,PRY,0,0.015,0.0397,0.0183
AGO,PSE,0,0,0,0
AGO,PYF,0,0,0.2046,0.0682
AGO,QAT,0,0,0.0136,0.0045
AGO,REU,0,0,0.0831,0.0277
AGO,ROU,0,0,0.1994,0.0665
AGO,RUS,0,0,0.0642,0.0214
AGO,RWA,0,0,0.424,0.1413
AGO,SAU,0,0,0.0078,0.0026
AGO,SDN,0,0,0.0011,0.0004
AGO,SEN,0,0,0.1106,0.0369
AGO,SGP,0,0,0.0208,0.0069
AGO,SHN,0,0,0.0722,0.0241
AGO,SLB,0,0,0.0019,0.0006
AGO,SLE,0,0,0.0801,0.0267
AGO,SLV,0,0,0.4167,0.1389
AGO,SMR,0,0,0.2682,0.0894
AGO,SOM,0,0,0.0088,0.0029
AGO,SPM,0,0,0.2964,0.0988
AGO,SRB,0,0,0.0644,0.0215
AGO,SSD,0,0,0.0164,0.0055
AGO,STP,1,0.1684,0.2178,0.4621
AGO,SUR,0,0.0003,0.0441,0.0148
AGO,SVK,0,0,0.0606,0.0202
AGO,SVN,0,0,0.0671,0.0224
AGO,SWE,0,0,0.0637,0.0212
AGO,SWZ,0,0,0.4146,0.1382
AGO,SXM,0,0,0.0696,0.0232
AGO,SYC,0,0,0.0061,0.002
AGO,SYR,0,0,0.0058,0.0019
AGO,TCA,0,0,0.018,0.006
AGO,TCD,0,0,0.0137,0.0046
AGO,TGO,0,0,0.1801,0.06
AGO,THA,0,0,0,0
AGO,TJK,0,0,0.0543,0.0181
AGO,TKL,0,0,0.02,0.0067
AGO,TKM,0,0,0.0104,0.0035
AGO,TLS,1,0.0003,0.0003,0.3335
AGO,TON,0,0,0.0009,0.0003
AGO,TTO,0,0,0.0367,0.0122
AGO,TUN,0,0,0.0001,0
AGO,TUR,0,0,0.0079,0.0026
AGO,TUV,0,0,0,0
AGO,TWN,0,0,0,0
AGO,TZA,0,0,0.4039,0.1346
AGO,UGA,0,0,0.2819,0.094
AGO,UKR,0,0,0.0722,0.0241
AGO,URY,0,0.0032,0.4091,0.1375
AGO,USA,0,0.001,0.1174,0.0395
AGO,UZB,0,0,0.0125,0.0042
AGO,VAT,0,0,0.2682,0.0894
AGO,VCT,0,0,0.0002,0.0001
AGO,VEN,0,0.004,0.4116,0.1385
AGO,VGB,0,0,0.0364,0.0121
AGO,VIR,0,0,0.0897,0.0299
AGO,VNM,0,0,0,0
AGO,VUT,0,0,0.0115,0.0038
AGO,WLF,0,0,0.032,0.0107
AGO,WSM,0,0,0.0069,0.0023
AGO,YEM,0,0,0.001,0.0003
AGO,ZAF,0,0,0.3343,0.1114
AGO,ZMB,0,0.0006,0.4206,0.1404
AGO,ZWE,0,0,0.4062,0.1354
AIA,ABW,1,0.0062,0.1954,0.4005
AIA,AFG,0,0,0.0122,0.0041
AIA,AGO,0,0,0.0055,0.0018
AIA,AIA,1,0.859,0.859,0.906
AIA,ALA,0,0,0.0289,0.0096
AIA,ALB,0,0,0.0217,0.0072
AIA,AND,0,0,0.0121,0.004
AIA,ANT,1,0.014,0.3573,0.4571
AIA,ARE,1,0.0002,0.0035,0.3346
AIA,ARG,0,0.0002,0.012,0.004
AIA,ARM,0,0,0.0251,0.0084
AIA,ASM,1,0.003,0.003,0.3353
AIA,ATG,1,0.4453,0.4453,0.6302
AIA,AUS,1,0.065,0.0667,0.3772
AIA,AUT,0,0.0005,0.0393,0.0132
AIA,AZE,0,0,0.0009,0.0003
AIA,BDI,0,0,0,0
AIA,BEL,0,0.0001,0.034,0.0114
AIA,BEN,0,0,0,0
AIA,BFA,0,0,0.0001,0
AIA,BGD,0,0,0.015,0.005
AIA,BGR,0,0,0.0155,0.0052
AIA,BHR,1,0.001,0.0042,0.3351
AIA,BHS,1,0.0401,0.3829,0.4743
AIA,BIH,0,0,0.017,0.0057
AIA,BLM,0,0.001,0.044,0.015
AIA,BLR,0,0,0.0191,0.0064
AIA,BLZ,1,0.0264,0.1814,0.4026
AIA,BMU,1,0.0733,0.0737,0.3823
AIA,BOL,0,0,0.0076,0.0025
AIA,BRA,0,0,0.0126,0.0042
AIA,BRB,1,0.0386,0.4948,0.5111
AIA,BRN,1,0.0017,0.0017,0.3345
AIA,BTN,1,0,0.003,0.3343
AIA,BWA,1,0.0018,0.002,0.3346
AIA,CAF,0,0,0.0388,0.0129
AIA,CAN,1,0.0444,0.0492,0.3645
AIA,CCK,0,0.0127,0.2326,0.0818
AIA,CHE,0,0.0036,0.0313,0.0117
AIA,CHL,0,0,0.0116,0.0039
AIA,CHN,0,0,0,0
AIA,CIV,0,0,0,0
AIA,CMR,1,0,0,0.3333
AIA,COD,0,0,0.0278,0.0093
AIA,COG,0,0,0.1137,0.0379
AIA,COK,1,0.0035,0.0035,0.3356
AIA,COL,0,0,0.0118,0.0039
AIA,COM,0,0,0,0
AIA,CPV,0,0,0.2639,0.088
AIA,CRI,0,0,0.0187,0.0062
AIA,CUB,0,0,0.0117,0.0039
AIA,CUW,0,0.0025,0.2277,0.0767
AIA,CXR,0,0.0336,0.1814,0.0716
AIA,CYM,1,0.051,0.1247,0.3919
AIA,CYP,0,0.0017,0.0184,0.0067
AIA,CZE,0,0.0001,0.017,0.0057
AIA,DEU,0,0.0002,0.0388,0.013
AIA,DJI,0,0,0.0003,0.0001
AIA,DMA,1,0.009,0.2545,0.4212
AIA,DNK,0,0.0003,0.0274,0.0092
AIA,DOM,0,0.0001,0.0174,0.0058
AIA,DZA,0,0,0.0001,0
AIA,ECU,0,0,0.0109,0.0036
AIA,EGY,0,0,0,0
AIA,ERI,1,0,0,0.3333
AIA,ESH,0,0,0,0
AIA,ESP,0,0.0004,0.0121,0.0042
AIA,EST,0,0,0.005,0.0017
AIA,ETH,0,0,0,0
AIA,FIN,0,0.0002,0.002,0.0007
AIA,FJI,1,0.0005,0.0074,0.336
AIA,FLK,0,0.0701,0.0711,0.0471
AIA,FRA,0,0,0.0116,0.0039
AIA,FRO,0,0,0.0382,0.0127
AIA,FSM,1,0.0009,0.0038,0.3349
AIA,GAB,0,0,0.0004,0.0001
AIA,GBR,1,0.0702,0.0714,0.3805
AIA,GEO,0,0,0.0035,0.0012
AIA,GGY,1,0.076,0.0761,0.384
AIA,GHA,1,0,0.1113,0.3704
AIA,GIB,1,0.0458,0.0497,0.3652
AIA,GIN,0,0,0,0
AIA,GLP,0,0,0.2598,0.0866
AIA,GMB,1,0.0001,0.0073,0.3358
AIA,GNB,0,0.0019,0.0391,0.0137
AIA,GNQ,0,0,0.0075,0.0025
AIA,GRC,0,0.0001,0.0216,0.0072
AIA,GRD,1,0.0037,0.8685,0.6241
AIA,GRL,0,0,0.0031,0.001
AIA,GTM,0,0,0.0079,0.0026
AIA,GUF,0,0,0.1438,0.0479
AIA,GUM,1,0.0266,0.0267,0.3511
AIA,GUY,1,0.0376,0.4928,0.5101
AIA,HKG,1,0.0033,0.0033,0.3355
AIA,HND,0,0.0003,0.0118,0.004
AIA,HRV,0,0,0.0168,0.0056
AIA,HTI,0,0,0.2639,0.088
AIA,HUN,0,0,0.0003,0.0001
AIA,IDN,0,0,0.009,0.003
AIA,IMN,1,0.0763,0.0763,0.3842
AIA,IND,1,0,0.0125,0.3375
AIA,IOT,1,0.0763,0.0763,0.3842
AIA,IRL,1,0.0714,0.0725,0.3813
AIA,IRN,0,0,0.0125,0.0042
AIA,IRQ,0,0,0.0037,0.0012
AIA,ISL,0,0,0.0381,0.0127
AIA,ISR,0,0.001,0.0068,0.0026
AIA,ITA,0,0,0.0166,0.0055
AIA,JAM,1,0,0.6107,0.5369
AIA,JEY,1,0.0715,0.0722,0.3813
AIA,JOR,0,0,0,0
AIA,JPN,0,0,0.0001,0
AIA,KAZ,0,0,0.0054,0.0018
AIA,KEN,1,0,0.0001,0.3334
AIA,KGZ,0,0,0.0019,0.0006
AIA,KHM,0,0,0,0
AIA,KIR,1,0.0018,0.0018,0.3345
AIA,KNA,1,0.9067,0.9067,0.9378
AIA,KOR,0,0,0,0
AIA,KWT,0,0,0,0
AIA,LAO,0,0,0,0
AIA,LBN,0,0.0001,0.002,0.0007
AIA,LBR,1,0,0,0.3333
AIA,LBY,0,0.0001,0.0005,0.0002
AIA,LCA,1,0.0008,0.262,0.4209
AIA,LIE,0,0,0.0413,0.0138
AIA,LKA,1,0,0.0124,0.3375
AIA,LSO,1,0,0,0.3333
AIA,LTU,0,0,0.0189,0.0063
AIA,LUX,0,0.0015,0.0315,0.011
AIA,LVA,0,0,0.019,0.0063
AIA,MAC,0,0.0018,0.0019,0.0012
AIA,MAF,0,0.4671,0.5285,0.3319
AIA,MAR,0,0,0,0
AIA,MCO,0,0.0073,0.0191,0.0088
AIA,MDA,0,0,0.0182,0.0061
AIA,MDG,0,0,0.0001,0
AIA,MDV,1,0,0.0153,0.3384
AIA,MEX,0,0.0002,0.0113,0.0039
AIA,MHL,1,0.0269,0.0269,0.3513
AIA,MKD,0,0,0.0175,0.0058
AIA,MLI,0,0,0,0
AIA,MLT,1,0.0027,0.0044,0.3357
AIA,MMR,0,0,0.0002,0.0001
AIA,MNE,0,0,0.0172,0.0058
AIA,MNG,0,0,0,0
AIA,MNP,1,0.0123,0.0123,0.3416
AIA,MOZ,0,0,0.0014,0.0005
AIA,MRT,0,0,0,0
AIA,MSR,1,0.9021,0.9021,0.9347
AIA,MTQ,0,0,0.2584,0.0861
AIA,MUS,1,0.0004,0.2349,0.4117
AIA,MWI,0,0,0,0
AIA,MYS,1,0.0013,0.0015,0.3343
AIA,MYT,0,0,0.0003,0.0001
AIA,NAM,1,0.0014,0.005,0.3355
AIA,NCL,0,0,0.0069,0.0023
AIA,NER,0,0,0,0
AIA,NFK,1,0.0608,0.1549,0.4052
AIA,NGA,1,0,0,0.3333
AIA,NIC,0,0,0.0134,0.0045
AIA,NIU,1,0.0108,0.0108,0.3406
AIA,NLD,0,0.0003,0.0584,0.0196
AIA,NOR,0,0.0003,0.0294,0.0099
AIA,NPL,0,0,0.0125,0.0042
AIA,NRU,1,0.0051,0.0051,0.3367
AIA,NZL,1,0.0641,0.0653,0.3765
AIA,OMN,0,0,0.0022,0.0007
AIA,PAK,1,0,0.0143,0.3381
AIA,PAN,0,0,0.0555,0.0185
AIA,PCN,1,0,0.4618,0.4873
AIA,PER,0,0,0.0095,0.0032
AIA,PHL,1,0,0.0016,0.3339
AIA,PLW,1,0.0147,0.0147,0.3431
AIA,PNG,1,0.0028,0.0163,0.3397
AIA,POL,0,0.0002,0.0171,0.0058
AIA,PRI,1,0.0033,0.0146,0.3393
AIA,PRK,0,0,0,0
AIA,PRT,0,0.0002,0.0144,0.0049
AIA,PRY,0,0,0.0017,0.0006
AIA,PSE,0,0,0,0
AIA,PYF,0,0,0.0075,0.0025
AIA,QAT,0,0.0011,0.0042,0.0018
AIA,REU,0,0,0.1858,0.0619
AIA,ROU,0,0,0.0178,0.0059
AIA,RUS,0,0,0.0169,0.0056
AIA,RWA,1,0,0,0.3334
AIA,SAU,0,0,0.0008,0.0003
AIA,SDN,1,0,0,0.3333
AIA,SEN,0,0,0.0011,0.0004
AIA,SGP,1,0.0215,0.0221,0.3479
AIA,SHN,0,0.0763,0.0763,0.0509
AIA,SLB,1,0.002,0.0317,0.3446
AIA,SLE,1,0.0055,0.0665,0.3573
AIA,SLV,0,0,0.0117,0.0039
AIA,SMR,0,0,0.017,0.0057
AIA,SOM,0,0,0,0
AIA,SPM,0,0,0.0109,0.0036
AIA,SRB,0,0,0.0161,0.0054
AIA,SSD,1,0,0.0012,0.3337
AIA,STP,0,0.0039,0.1284,0.0441
AIA,SUR,0,0.0001,0.1942,0.0648
AIA,SVK,0,0,0.0153,0.0051
AIA,SVN,0,0,0.0169,0.0056
AIA,SWE,0,0.0004,0.0287,0.0097
AIA,SWZ,1,0.0011,0.0017,0.3343
AIA,SXM,1,0.2869,0.4367,0.5745
AIA,SYC,1,0.0041,0.252,0.4187
AIA,SYR,0,0,0.0014,0.0005
AIA,TCA,1,0.0039,0.755,0.5863
AIA,TCD,0,0,0.0001,0
AIA,TGO,0,0,0,0
AIA,THA,0,0,0,0
AIA,TJK,0,0,0.0132,0.0044
AIA,TKL,1,0.0211,0.0211,0.3474
AIA,TKM,0,0,0.0028,0.0009
AIA,TLS,0,0.0001,0.0977,0.0326
AIA,TON,1,0.0009,0.0009,0.3339
AIA,TTO,1,0.0377,0.4952,0.511
AIA,TUN,0,0,0,0
AIA,TUR,0,0,0.0019,0.0007
AIA,TUV,1,0,0,0.3333
AIA,TWN,0,0,0,0
AIA,TZA,1,0,0.0003,0.3334
AIA,UGA,1,0,0.0002,0.3334
AIA,UKR,0,0,0.0188,0.0063
AIA,URY,0,0,0.0121,0.004
AIA,USA,1,0.061,0.0646,0.3752
AIA,UZB,0,0,0.0033,0.0011
AIA,VAT,0,0,0.017,0.0057
AIA,VCT,1,0.0002,0.9206,0.6403
AIA,VEN,0,0,0.0116,0.0039
AIA,VGB,1,0.0384,0.4968,0.5117
AIA,VIR,1,0.0085,0.6499,0.5528
AIA,VNM,0,0,0,0
AIA,VUT,1,0.0021,0.026,0.3427
AIA,WLF,0,0,0.0012,0.0004
AIA,WSM,1,0.0073,0.0073,0.3382
AIA,YEM,0,0,0.0003,0.0001
AIA,ZAF,1,0.0073,0.0147,0.3407
AIA,ZMB,1,0.0003,0.0005,0.3336
AIA,ZWE,1,0.0016,0.0016,0.3344
ALA,ABW,0,0,0.0722,0.0241
ALA,AFG,0,0,0.1266,0.0422
ALA,AGO,0,0,0.0593,0.0198
ALA,AIA,0,0,0.0289,0.0096
ALA,ALA,0,0.9005,0.9005,0.6003
ALA,ALB,0,0,0.2101,0.07
ALA,AND,0,0,0.1296,0.0432
ALA,ANT,0,0,0.0993,0.0331
ALA,ARE,0,0,0.0356,0.0119
ALA,ARG,0,0,0.1259,0.042
ALA,ARM,0,0,0.2337,0.0779
ALA,ASM,0,0,0.0147,0.0049
ALA,ATG,0,0,0.2129,0.071
ALA,AUS,0,0,0.3368,0.1123
ALA,AUT,0,0,0.2774,0.0925
ALA,AZE,0,0,0.0082,0.0027
ALA,BDI,0,0,0,0
ALA,BEL,0,0,0.2481,0.0827
ALA,BEN,0,0,0.0002,0.0001
ALA,BFA,0,0,0.0016,0.0005
ALA,BGD,0,0,0.155,0.0517
ALA,BGR,0,0,0.1572,0.0524
ALA,BHR,0,0,0.0384,0.0128
ALA,BHS,0,0,0.1994,0.0665
ALA,BIH,0,0,0.1722,0.0574
ALA,BLM,0,0,0.1067,0.0356
ALA,BLR,0,0,0.1892,0.0631
ALA,BLZ,0,0,0.1767,0.0589
ALA,BMU,0,0,0.3689,0.123
ALA,BOL,0,0,0.0796,0.0265
ALA,BRA,0,0,0.1306,0.0435
ALA,BRB,0,0,0.1916,0.0639
ALA,BRN,0,0,0.009,0.003
ALA,BTN,0,0,0.0305,0.0102
ALA,BWA,0,0,0.0104,0.0035
ALA,CAF,0,0,0.0003,0.0001
ALA,CAN,0,0.0002,0.2685,0.0896
ALA,CCK,0,0,0.0632,0.0211
ALA,CHE,0,0.001,0.232,0.0776
ALA,CHL,0,0,0.1244,0.0415
ALA,CHN,0,0,0,0
ALA,CIV,0,0,0.0004,0.0001
ALA,CMR,0,0,0,0
ALA,COD,0,0,0,0
ALA,COG,0,0,0.0003,0.0001
ALA,COK,0,0,0.0172,0.0057
ALA,COL,0,0,0.1251,0.0417
ALA,COM,0,0,0.0002,0.0001
ALA,CPV,0,0,0,0
ALA,CRI,0,0,0.1243,0.0414
ALA,CUB,0,0,0.1263,0.0421
ALA,CUW,0,0,0.047,0.0157
ALA,CXR,0,0,0.1668,0.0556
ALA,CYM,0,0,0.2569,0.0856
ALA,CYP,0,0,0.1694,0.0565
ALA,CZE,0,0,0.172,0.0573
ALA,DEU,0,0.0002,0.2751,0.0918
ALA,DJI,0,0,0.0028,0.0009
ALA,DMA,0,0,0.0248,0.0083
ALA,DNK,0,0,0.7042,0.2347
ALA,DOM,0,0,0.1241,0.0414
ALA,DZA,0,0,0.0007,0.0002
ALA,ECU,0,0,0.1162,0.0387
ALA,EGY,0,0,0,0
ALA,ERI,0,0,0,0
ALA,ESH,0,0,0,0
ALA,ESP,0,0,0.1268,0.0423
ALA,EST,0,0.0003,0.088,0.0294
ALA,ETH,0,0,0,0
ALA,FIN,0,0.0931,0.0981,0.0638
ALA,FJI,0,0,0.0741,0.0247
ALA,FLK,0,0,0.3585,0.1195
ALA,FRA,0,0,0.1155,0.0385
ALA,FRO,0,0,0.5685,0.1895
ALA,FSM,0,0,0.0045,0.0015
ALA,GAB,0,0,0.0041,0.0014
ALA,GBR,0,0.0003,0.3603,0.1202
ALA,GEO,0,0,0.034,0.0113
ALA,GGY,0,0,0.3781,0.126
ALA,GHA,0,0,0,0
ALA,GIB,0,0,0.2702,0.0901
ALA,GIN,0,0,0,0
ALA,GLP,0,0,0.0019,0.0006
ALA,GMB,0,0,0.0003,0.0001
ALA,GNB,0,0,0.0098,0.0033
ALA,GNQ,0,0,0,0
ALA,GRC,0,0,0.2083,0.0694
ALA,GRD,0,0,0.0185,0.0062
ALA,GRL,0,0,0.0804,0.0268
ALA,GTM,0,0,0.0855,0.0285
ALA,GUF,0,0,0.0583,0.0194
ALA,GUM,0,0,0.1329,0.0443
ALA,GUY,0,0,0.1868,0.0623
ALA,HKG,0,0,0.0164,0.0055
ALA,HND,0,0,0.1253,0.0418
ALA,HRV,0,0,0.1712,0.0571
ALA,HTI,0,0,0,0
ALA,HUN,0,0,0.0374,0.0125
ALA,IDN,0,0,0,0
ALA,IMN,0,0,0.379,0.1263
ALA,IND,0,0,0.1275,0.0425
ALA,IOT,0,0,0.379,0.1263
ALA,IRL,0,0,0.3648,0.1216
ALA,IRN,0,0,0.1297,0.0432
ALA,IRQ,0,0,0.038,0.0127
ALA,ISL,0,0,0.5679,0.1893
ALA,ISR,0,0,0.0557,0.0186
ALA,ITA,0,0,0.1684,0.0561
ALA,JAM,0,0,0.0006,0.0002
ALA,JEY,0,0,0.363,0.121
ALA,JOR,0,0,0.0002,0.0001
ALA,JPN,0,0,0.0003,0.0001
ALA,KAZ,0,0,0.0525,0.0175
ALA,KEN,0,0,0.0003,0.0001
ALA,KGZ,0,0,0.0189,0.0063
ALA,KHM,0,0,0.0001,0
ALA,KIR,0,0,0.0089,0.003
ALA,KNA,0,0,0.0073,0.0024
ALA,KOR,0,0,0,0
ALA,KWT,0,0,0,0
ALA,LAO,0,0,0,0
ALA,LBN,0,0,0.0192,0.0064
ALA,LBR,0,0,0,0
ALA,LBY,0,0,0.0042,0.0014
ALA,LCA,0,0,0.0038,0.0013
ALA,LIE,0,0,0.2902,0.0967
ALA,LKA,0,0,0.1217,0.0406
ALA,LSO,0,0,0,0
ALA,LTU,0,0,0.1883,0.0628
ALA,LUX,0,0.0024,0.231,0.0778
ALA,LVA,0,0,0.1887,0.0629
ALA,MAC,0,0,0.0099,0.0033
ALA,MAF,0,0,0.079,0.0263
ALA,MAR,0,0,0.0003,0.0001
ALA,MCO,0,0,0.161,0.0537
ALA,MDA,0,0,0.181,0.0603
ALA,MDG,0,0,0.0008,0.0003
ALA,MDV,0,0,0.1579,0.0526
ALA,MEX,0,0,0.1207,0.0402
ALA,MHL,0,0,0.1338,0.0446
ALA,MKD,0,0,0.1755,0.0585
ALA,MLI,0,0,0.0001,0
ALA,MLT,0,0,0.0288,0.0096
ALA,MMR,0,0,0.0017,0.0006
ALA,MNE,0,0,0.1743,0.0581
ALA,MNG,0,0,0.0003,0.0001
ALA,MNP,0,0,0.0613,0.0204
ALA,MOZ,0,0,0.0155,0.0052
ALA,MRT,0,0,0.0002,0.0001
ALA,MSR,0,0,0.0097,0.0032
ALA,MTQ,0,0,0.0025,0.0008
ALA,MUS,0,0,0.0175,0.0058
ALA,MWI,0,0,0.0002,0.0001
ALA,MYS,0,0,0.008,0.0027
ALA,MYT,0,0,0.0037,0.0012
ALA,NAM,0,0,0.0316,0.0105
ALA,NCL,0,0,0.0566,0.0189
ALA,NER,0,0,0,0
ALA,NFK,0,0,0.3018,0.1006
ALA,NGA,0,0,0,0
ALA,NIC,0,0,0.1232,0.0411
ALA,NIU,0,0,0.0538,0.0179
ALA,NLD,0,0,0.3107,0.1036
ALA,NOR,0,0.0062,0.734,0.2467
ALA,NPL,0,0,0.1295,0.0432
ALA,NRU,0,0,0.0253,0.0084
ALA,NZL,0,0,0.3285,0.1095
ALA,OMN,0,0,0.0229,0.0076
ALA,PAK,0,0,0.1488,0.0496
ALA,PAN,0,0,0.1051,0.035
ALA,PCN,0,0,0,0
ALA,PER,0,0,0.1026,0.0342
ALA,PHL,0,0,0.0002,0.0001
ALA,PLW,0,0,0.0728,0.0243
ALA,PNG,0,0,0.0137,0.0046
ALA,POL,0,0,0.1728,0.0576
ALA,PRI,0,0,0.1374,0.0458
ALA,PRK,0,0,0,0
ALA,PRT,0,0,0.1259,0.042
ALA,PRY,0,0,0.0159,0.0053
ALA,PSE,0,0,0.0001,0
ALA,PYF,0,0,0.0817,0.0272
ALA,QAT,0,0,0.0375,0.0125
ALA,REU,0,0,0.0309,0.0103
ALA,ROU,0,0,0.1787,0.0596
ALA,RUS,0,0.0001,0.1681,0.0561
ALA,RWA,0,0,0.0002,0.0001
ALA,SAU,0,0,0.0079,0.0026
ALA,SDN,0,0,0,0
ALA,SEN,0,0,0.0004,0.0001
ALA,SGP,0,0,0.1079,0.036
ALA,SHN,0,0,0.379,0.1263
ALA,SLB,0,0,0.01,0.0033
ALA,SLE,0,0,0.0272,0.0091
ALA,SLV,0,0,0.1262,0.0421
ALA,SMR,0,0,0.1723,0.0574
ALA,SOM,0,0,0.0001,0
ALA,SPM,0,0,0.1184,0.0395
ALA,SRB,0,0,0.1644,0.0548
ALA,SSD,0,0,0,0
ALA,STP,0,0,0.073,0.0243
ALA,SUR,0,0,0.1941,0.0647
ALA,SVK,0,0,0.1589,0.053
ALA,SVN,0,0,0.1718,0.0573
ALA,SWE,0,0.8371,0.8573,0.5648
ALA,SWZ,0,0,0.0098,0.0033
ALA,SXM,0,0,0.0896,0.0299
ALA,SYC,0,0,0.0212,0.0071
ALA,SYR,0,0,0.0147,0.0049
ALA,TCA,0,0,0.0238,0.0079
ALA,TCD,0,0,0,0
ALA,TGO,0,0,0.0001,0
ALA,THA,0,0,0.0001,0
ALA,TJK,0,0,0.1369,0.0456
ALA,TKL,0,0,0.1049,0.035
ALA,TKM,0,0,0.0274,0.0091
ALA,TLS,0,0,0.0004,0.0001
ALA,TON,0,0,0.0045,0.0015
ALA,TTO,0,0,0.1886,0.0629
ALA,TUN,0,0,0.0001,0
ALA,TUR,0,0,0.0199,0.0066
ALA,TUV,0,0,0,0
ALA,TWN,0,0,0,0
ALA,TZA,0,0,0.0008,0.0003
ALA,UGA,0,0,0,0
ALA,UKR,0,0,0.1867,0.0622
ALA,URY,0,0,0.1289,0.043
ALA,USA,0,0.0002,0.3257,0.1086
ALA,UZB,0,0,0.0326,0.0109
ALA,VAT,0,0,0.1723,0.0574
ALA,VCT,0,0,0.0011,0.0004
ALA,VEN,0,0,0.1245,0.0415
ALA,VGB,0,0,0.1909,0.0636
ALA,VIR,0,0,0.0668,0.0223
ALA,VNM,0,0,0,0
ALA,VUT,0,0,0.0142,0.0047
ALA,WLF,0,0,0.0128,0.0043
ALA,WSM,0,0,0.0361,0.012
ALA,YEM,0,0,0.0026,0.0009
ALA,ZAF,0,0,0.0844,0.0281
ALA,ZMB,0,0,0.0028,0.0009
ALA,ZWE,0,0,0.0082,0.0027
ALB,ABW,0,0,0.0651,0.0217
ALB,AFG,0,0,0.1782,0.0594
ALB,AGO,0,0,0.0783,0.0261
ALB,AIA,0,0,0.0217,0.0072
ALB,ALA,0,0,0.2101,0.07
ALB,ALB,1,0.4975,0.8233,0.7736
ALB,AND,0,0,0.1723,0.0574
ALB,ANT,0,0,0.0798,0.0266
ALB,ARE,0,0,0.0496,0.0165
ALB,ARG,0,0,0.1649,0.055
ALB,ARM,0,0,0.3929,0.131
ALB,ASM,0,0,0.0111,0.0037
ALB,ATG,0,0,0.1601,0.0534
ALB,AUS,0,0.0001,0.2615,0.0872
ALB,AUT,0,0.0017,0.1997,0.0671
ALB,AZE,0,0,0.0128,0.0043
ALB,BDI,0,0,0,0
ALB,BEL,0,0.0001,0.2084,0.0695
ALB,BEN,0,0,0.0003,0.0001
ALB,BFA,0,0,0.0021,0.0007
ALB,BGD,0,0,0.2181,0.0727
ALB,BGR,0,0.0001,0.2284,0.0762
ALB,BHR,0,0,0.0511,0.017
ALB,BHS,0,0,0.1499,0.05
ALB,BIH,0,0,0.2503,0.0834
ALB,BLM,0,0,0.1361,0.0454
ALB,BLR,0,0,0.2851,0.095
ALB,BLZ,0,0,0.1553,0.0518
ALB,BMU,0,0,0.2803,0.0934
ALB,BOL,0,0,0.1035,0.0345
ALB,BRA,0,0,0.1678,0.0559
ALB,BRB,0,0,0.1441,0.048
ALB,BRN,0,0,0.0073,0.0024
ALB,BTN,0,0,0.0431,0.0144
ALB,BWA,0,0,0.0079,0.0026
ALB,CAF,0,0,0.0004,0.0001
ALB,CAN,0,0,0.2262,0.0754
ALB,CCK,0,0,0.0475,0.0158
ALB,CHE,0,0.0082,0.2071,0.0717
ALB,CHL,0,0,0.1641,0.0547
ALB,CHN,0,0,0,0
ALB,CIV,0,0,0.0005,0.0002
ALB,CMR,0,0,0,0
ALB,COD,0,0,0,0
ALB,COG,0,0,0.0004,0.0001
ALB,COK,0,0,0.0129,0.0043
ALB,COL,0,0,0.1652,0.0551
ALB,COM,0,0,0.0003,0.0001
ALB,CPV,0,0,0,0
ALB,CRI,0,0,0.164,0.0547
ALB,CUB,0,0,0.1668,0.0556
ALB,CUW,0,0,0.0381,0.0127
ALB,CXR,0,0,0.1254,0.0418
ALB,CYM,0,0,0.1953,0.0651
ALB,CYP,1,0.004,0.2621,0.422
ALB,CZE,1,0,0.2489,0.4163
ALB,DEU,0,0.0013,0.1979,0.0664
ALB,DJI,0,0,0.0037,0.0012
ALB,DMA,0,0,0.0187,0.0062
ALB,DNK,0,0,0.1977,0.0659
ALB,DOM,0,0,0.1636,0.0545
ALB,DZA,0,0,0.0009,0.0003
ALB,ECU,0,0,0.1522,0.0507
ALB,EGY,0,0,0,0
ALB,ERI,0,0,0,0
ALB,ESH,0,0,0,0
ALB,ESP,0,0,0.1667,0.0556
ALB,EST,0,0,0.0737,0.0246
ALB,ETH,0,0,0,0
ALB,FIN,0,0,0.016,0.0053
ALB,FJI,0,0,0.1025,0.0342
